3.000000000000000000e+00,2.499999999999934774e-01,8.906542533162841835e+00,1.119152818416734974e+00
3.100000000000000089e+00,2.583333333333270865e-01,9.196903642249072419e+00,1.194584280672787324e+00
3.200000000000000178e+00,2.666666666666605567e-01,9.486626081167280233e+00,1.272432771699642640e+00
3.300000000000000266e+00,2.749999999999938050e-01,9.775689730420081602e+00,1.352692885383376398e+00
3.400000000000000355e+00,2.833333333333271642e-01,1.006407451625911520e+01,1.435359048137237137e+00
3.500000000000000000e+00,2.916666666666603014e-01,1.035176041207903630e+01,1.520425519288699956e+00
3.600000000000000089e+00,2.999999999999937716e-01,1.063872743980824787e+01,1.607886391478120958e+00
3.700000000000000178e+00,3.083333333333272974e-01,1.092495567129626366e+01,1.697735591068968874e+00
3.800000000000000266e+00,3.166666666666607122e-01,1.121042522969758970e+01,1.789966878569602571e+00
3.900000000000000355e+00,3.249999999999940159e-01,1.149511629085206188e+01,1.884573849066566886e+00
4.000000000000000000e+00,3.333333333333270976e-01,1.177900908466151009e+01,1.981549932669375513e+00
4.100000000000000533e+00,3.416666666666604013e-01,1.206208389646267598e+01,2.080888394966750266e+00
4.200000000000000178e+00,3.499999999999939271e-01,1.234432106839627963e+01,2.182582337494287206e+00
4.299999999999999822e+00,3.583333333333273973e-01,1.262570100077213908e+01,2.286624698213512552e+00
4.400000000000000355e+00,3.666666666666605900e-01,1.290620415343025229e+01,2.393008252002299496e+00
4.500000000000000000e+00,3.749999999999939493e-01,1.318581104709774721e+01,2.501725611156610185e+00
4.600000000000000533e+00,3.833333333333273640e-01,1.346450226474159528e+01,2.612769225903527559e+00
4.700000000000000178e+00,3.916666666666605567e-01,1.374225845291701731e+01,2.726131384925542189e+00
4.800000000000000711e+00,3.999999999999939715e-01,1.401906032311145722e+01,2.841804215896057695e+00
4.900000000000000355e+00,4.083333333333273307e-01,1.429488865308405821e+01,2.959779686026076106e+00
5.000000000000000000e+00,4.166666666666605234e-01,1.456972428820053267e+01,3.080049602622027649e+00
5.100000000000000533e+00,4.249999999999937161e-01,1.484354814276333556e+01,3.202605613654704531e+00
5.200000000000000178e+00,4.333333333333271864e-01,1.511634120133705572e+01,3.327439208339260102e+00
5.300000000000000711e+00,4.416666666666606011e-01,1.538808452006892047e+01,3.454541717726230754e+00
5.400000000000000355e+00,4.499999999999939604e-01,1.565875922800433706e+01,3.583904315303544141e+00
5.500000000000000000e+00,4.583333333333273751e-01,1.592834652839736442e+01,3.715518017609467538e+00
5.600000000000000533e+00,4.666666666666608454e-01,1.619682770001604055e+01,3.849373684856455480e+00
5.700000000000000178e+00,4.749999999999942046e-01,1.646418409844245190e+01,3.985462021565854052e+00
5.800000000000000711e+00,4.833333333333275639e-01,1.673039715736748789e+01,4.123773577213415642e+00
5.900000000000000355e+00,4.916666666666610341e-01,1.699544838988015272e+01,4.264298746885581970e+00
6.000000000000000000e+00,4.999999999999943379e-01,1.725931938975136859e+01,4.407027771946488315e+00
6.100000000000000533e+00,5.083333333333275306e-01,1.752199183271219241e+01,4.551950740715643207e+00
6.200000000000000178e+00,5.166666666666609453e-01,1.778344747772631251e+01,4.699057589156234727e+00
6.300000000000000711e+00,5.249999999999943601e-01,1.804366816825678654e+01,4.848338101574016790e+00
6.400000000000000355e+00,5.333333333333276638e-01,1.830263583352690659e+01,4.999781911326730999e+00
6.500000000000000000e+00,5.416666666666610785e-01,1.856033248977509942e+01,5.153378501544006340e+00
6.600000000000000533e+00,5.499999999999943823e-01,1.881674024150380120e+01,5.309117205857693200e+00
6.700000000000000178e+00,5.583333333333277970e-01,1.907184128272218260e+01,5.466987209142580184e+00
6.800000000000000711e+00,5.666666666666611007e-01,1.932561789818268139e+01,5.626977548267438678e+00
6.900000000000000355e+00,5.749999999999942935e-01,1.957805246461121129e+01,5.789077112856348073e+00
7.000000000000000000e+00,5.833333333333277082e-01,1.982912745193099369e+01,5.953274646060244812e+00
7.100000000000000533e+00,5.916666666666611230e-01,2.007882542447991980e+01,6.119558745338643746e+00
7.200000000000000178e+00,5.999999999999944267e-01,2.032712904222135819e+01,6.287917863251475836e+00
7.300000000000000711e+00,6.083333333333277304e-01,2.057402106194830793e+01,6.458340308260990703e+00
7.400000000000000355e+00,6.166666666666610341e-01,2.081948433848084079e+01,6.630814245543661833e+00
7.500000000000000000e+00,6.249999999999944489e-01,2.106350182585673281e+01,6.805327697812047383e+00
7.600000000000000533e+00,6.333333333333278636e-01,2.130605657851520007e+01,6.981868546146539067e+00
7.700000000000000178e+00,6.416666666666612784e-01,2.154713175247367829e+01,7.160424530836950296e+00
7.800000000000000711e+00,6.499999999999945821e-01,2.178671060649752533e+01,7.340983252233879597e+00
7.900000000000000355e+00,6.583333333333278858e-01,2.202477650326260061e+01,7.523532171609792485e+00
8.000000000000000000e+00,6.666666666666611896e-01,2.226131291051063599e+01,7.708058612029760504e+00
8.099999999999999645e+00,6.749999999999946043e-01,2.249630340219729874e+01,7.894549759231800579e+00
8.200000000000001066e+00,6.833333333333280191e-01,2.272973165963288267e+01,8.082992662516748084e+00
8.300000000000000711e+00,6.916666666666614338e-01,2.296158147261553850e+01,8.273374235647604991e+00
8.400000000000000355e+00,6.999999999999947375e-01,2.319183674055698674e+01,8.465681257758303602e+00
8.500000000000000000e+00,7.083333333333280413e-01,2.342048147360059929e+01,8.659900374271813916e+00
8.599999999999999645e+00,7.166666666666614560e-01,2.364749979373180011e+01,8.856018097827540458e+00
8.700000000000001066e+00,7.249999999999947597e-01,2.387287593588070322e+01,9.054020809217941945e+00
8.800000000000000711e+00,7.333333333333280635e-01,2.409659424901689917e+01,9.253894758334299198e+00
8.900000000000000355e+00,7.416666666666613672e-01,2.431863919723632605e+01,9.455626065121581547e+00
9.000000000000000000e+00,7.499999999999947820e-01,2.453899536084015054e+01,9.659200720542333585e+00
9.099999999999999645e+00,7.583333333333281967e-01,2.475764743740556639e+01,9.864604587549518300e+00
9.200000000000001066e+00,7.666666666666616115e-01,2.497458024284846090e+01,1.007182340206825089e+01
9.300000000000000711e+00,7.749999999999949152e-01,2.518977871247785671e+01,1.028084277398635571e+01
9.400000000000000355e+00,7.833333333333282189e-01,2.540322790204206882e+01,1.049164818815367184e+01
9.500000000000000000e+00,7.916666666666616337e-01,2.561491298876649125e+01,1.070422500539004496e+01
